file_name,version,field_scope,item_index,field_name,old_value,new_value,changed,fix_reason
L2_E_038,v1_baseline,header,,po_number,PO-2024-2497,PO-2024-2497,False,po_uppercase_only_or_already_correct
L2_E_038,v1_baseline,item,0,part_number,BK-410,BK-410,False,part_uppercase_only_or_already_correct
L2_E_038,v1_baseline,item,1,part_number,AX-725,AX-725,False,part_uppercase_only_or_already_correct
L2_E_038,v1_baseline,item,2,part_number,FT-940,FT-940,False,part_uppercase_only_or_already_correct
L2_E_038,v1_baseline,item,3,part_number,GX-725,GX-725,False,part_uppercase_only_or_already_correct
L2_E_039,v1_baseline,header,,po_number,PO-2024-2103,PO-2024-2103,False,po_uppercase_only_or_already_correct
L2_E_039,v1_baseline,item,0,part_number,JQ-305,JQ-305,False,part_uppercase_only_or_already_correct
L2_E_039,v1_baseline,item,1,part_number,GX-305,GX-305,False,part_uppercase_only_or_already_correct
L2_E_040,v1_baseline,header,,po_number,PO-2026-3032,PO-2026-3032,False,po_uppercase_only_or_already_correct
L2_E_040,v1_baseline,item,0,part_number,HM-512,HM-512,False,part_uppercase_only_or_already_correct
L2_E_040,v1_baseline,item,1,part_number,AX-410,AX-410,False,part_uppercase_only_or_already_correct
L2_E_041,v1_baseline,header,,po_number,PO-2024-4372,PO-2024-4372,False,po_uppercase_only_or_already_correct
L2_E_041,v1_baseline,item,0,part_number,HM-100,HM-100,False,part_uppercase_only_or_already_correct
L2_E_041,v1_baseline,item,1,part_number,DX-100,DX-100,False,part_uppercase_only_or_already_correct
L2_E_041,v1_baseline,item,2,part_number,CN-940,CN-940,False,part_uppercase_only_or_already_correct
L2_E_041,v1_baseline,item,3,part_number,GX-830,GX-830,False,part_uppercase_only_or_already_correct
L2_E_041,v1_baseline,item,4,part_number,DX-725,DX-725,False,part_uppercase_only_or_already_correct
L2_E_042,v1_baseline,header,,po_number,PO-2026-8101,PO-2026-8101,False,po_uppercase_only_or_already_correct
L2_E_042,v1_baseline,item,0,part_number,EV-940,EV-940,False,part_uppercase_only_or_already_correct
L2_E_042,v1_baseline,item,1,part_number,EV-725,EV-725,False,part_uppercase_only_or_already_correct
L2_E_042,v1_baseline,item,2,part_number,GX-940,GX-940,False,part_uppercase_only_or_already_correct
L2_E_042,v1_baseline,item,3,part_number,CN-830,CN-830,False,part_uppercase_only_or_already_correct
L2_E_042,v1_baseline,item,4,part_number,AX-100,AX-100,False,part_uppercase_only_or_already_correct
L2_E_043,v1_baseline,header,,po_number,PO-2024-8148,PO-2024-8148,False,po_uppercase_only_or_already_correct
L2_E_043,v1_baseline,item,0,part_number,GX-410,GX-410,False,part_uppercase_only_or_already_correct
L2_E_043,v1_baseline,item,1,part_number,FT-100,FT-100,False,part_uppercase_only_or_already_correct
L2_E_043,v1_baseline,item,2,part_number,CN-512,CN-512,False,part_uppercase_only_or_already_correct
L2_E_043,v1_baseline,item,3,part_number,CN-100,CN-100,False,part_uppercase_only_or_already_correct
L2_E_044,v1_baseline,header,,po_number,PO-2026-7743,PO-2026-7743,False,po_uppercase_only_or_already_correct
L2_E_044,v1_baseline,item,0,part_number,GX-512,GX-512,False,part_uppercase_only_or_already_correct
L2_E_044,v1_baseline,item,1,part_number,AX-220,AX-220,False,part_uppercase_only_or_already_correct
L2_E_044,v1_baseline,item,2,part_number,EV-725,EV-725,False,part_uppercase_only_or_already_correct
L2_E_045,v1_baseline,header,,po_number,PO-2024-5249,PO-2024-5249,False,po_uppercase_only_or_already_correct
L2_E_045,v1_baseline,item,0,part_number,GX-220,GX-220,False,part_uppercase_only_or_already_correct
L2_E_045,v1_baseline,item,1,part_number,JQ-410,JQ-410,False,part_uppercase_only_or_already_correct
L2_E_045,v1_baseline,item,2,part_number,BK-100,BK-100,False,part_uppercase_only_or_already_correct
L2_E_046,v1_baseline,header,,po_number,PO-2025-7074,PO-2025-7074,False,po_uppercase_only_or_already_correct
L2_E_046,v1_baseline,item,0,part_number,FT-618,FT-618,False,part_uppercase_only_or_already_correct
L2_E_046,v1_baseline,item,1,part_number,GX-305,GX-305,False,part_uppercase_only_or_already_correct
L2_E_046,v1_baseline,item,2,part_number,IR-512,IR-512,False,part_uppercase_only_or_already_correct
L2_E_046,v1_baseline,item,3,part_number,HM-940,HM-940,False,part_uppercase_only_or_already_correct
L2_E_046,v1_baseline,item,4,part_number,FT-100,FT-100,False,part_uppercase_only_or_already_correct
L2_E_047,v1_baseline,header,,po_number,PO-2026-3345,PO-2026-3345,False,po_uppercase_only_or_already_correct
L2_E_047,v1_baseline,item,0,part_number,EV-940,EV-940,False,part_uppercase_only_or_already_correct
L2_E_047,v1_baseline,item,1,part_number,BK-830,BK-830,False,part_uppercase_only_or_already_correct
L2_E_047,v1_baseline,item,2,part_number,CN-220,CN-220,False,part_uppercase_only_or_already_correct
L2_E_048,v1_baseline,header,,po_number,PO-2024-6452,PO-2024-6452,False,po_uppercase_only_or_already_correct
L2_E_048,v1_baseline,item,0,part_number,GX-940,GX-940,False,part_uppercase_only_or_already_correct
L2_E_048,v1_baseline,item,1,part_number,BK-512,BK-512,False,part_uppercase_only_or_already_correct
L2_E_048,v1_baseline,item,2,part_number,JQ-410,JQ-410,False,part_uppercase_only_or_already_correct
L2_E_048,v1_baseline,item,3,part_number,FT-725,FT-725,False,part_uppercase_only_or_already_correct
L2_E_049,v1_baseline,header,,po_number,PO-2025-3370,PO-2025-3370,False,po_uppercase_only_or_already_correct
L2_E_049,v1_baseline,item,0,part_number,AX-618,AX-618,False,part_uppercase_only_or_already_correct
L2_E_049,v1_baseline,item,1,part_number,BK-512,BK-512,False,part_uppercase_only_or_already_correct
L2_E_049,v1_baseline,item,2,part_number,DX-830,DX-830,False,part_uppercase_only_or_already_correct
L2_E_050,v1_baseline,header,,po_number,PO-2026-7427,PO-2026-7427,False,po_uppercase_only_or_already_correct
L2_E_050,v1_baseline,item,0,part_number,EV-512,EV-512,False,part_uppercase_only_or_already_correct
L2_E_050,v1_baseline,item,1,part_number,CN-618,CN-618,False,part_uppercase_only_or_already_correct
L2_E_050,v1_baseline,item,2,part_number,EV-830,EV-830,False,part_uppercase_only_or_already_correct
L2_E_050,v1_baseline,item,3,part_number,HM-512,HM-512,False,part_uppercase_only_or_already_correct
L2_E_050,v1_baseline,item,4,part_number,DX-100,DX-100,False,part_uppercase_only_or_already_correct
