doc_id,gt_doc_id,category,field_name,pred_value,gt_value
L2_E_043,L2_E_043,E,quantity,"[1, 32, 18, 20]","[5, 32, 18, 40]"
L2_E_043,L2_E_043,E,unit,"[""pcs"", ""EA"", ""EA"", ""pcs""]","[""EA"", ""EA"", ""EA"", ""pcs""]"
L2_E_043,L2_E_043,E,unit_price,"[6.79, 5.38, 61.33, 58.68]","[65.79, 5.38, 61.33, 58.68]"
L2_E_043,L2_E_043,E,line_amount,"[6.79, 172.16, 1103.94, 1173.6]","[328.95, 172.16, 1103.94, 2347.2]"
L2_E_044,L2_E_044,E,po_number,"""L2-2026-7743""","""PO-2026-7743"""
L2_E_044,L2_E_044,E,total_amount,391.59,3919.59
L2_E_044,L2_E_044,E,part_number,"[""K-512"", ""KX-220""]","[""GX-512"", ""AX-220"", ""EV-725""]"
L2_E_044,L2_E_044,E,quantity,"[16, 20]","[19, 12, 28]"
L2_E_044,L2_E_044,E,unit,"[""pcs"", ""EA""]","[""pcs"", ""pcs"", ""EA""]"
L2_E_044,L2_E_044,E,unit_price,"[82.01, 98.12]","[75.38, 82.01, 53.45]"
L2_E_044,L2_E_044,E,line_amount,"[1303.36, 1964.6]","[1432.22, 984.12, 1496.6]"
L2_E_045,L2_E_045,E,po_date,"""2022-04-17""","""2026-04-17"""
L2_E_045,L2_E_045,E,currency,null,"""EUR"""
L2_E_045,L2_E_045,E,part_number,"[""GX-220"", ""GX-410"", ""BK-100""]","[""GX-220"", ""JQ-410"", ""BK-100""]"
L2_E_046,L2_E_046,E,po_date,"""2023-12-03""","""2025-12-03"""
L2_E_046,L2_E_046,E,total_amount,3149.55,3449.55
L2_E_046,L2_E_046,E,part_number,"[""IF-816"", ""GX-305"", ""SR-512"", ""IF-940"", ""IF-100""]","[""FT-618"", ""GX-305"", ""IR-512"", ""HM-940"", ""FT-100""]"
L2_E_046,L2_E_046,E,quantity,"[2, 2, 40, 25, 1]","[26, 2, 40, 25, 14]"
L2_E_046,L2_E_046,E,unit,"[""pcs"", ""pcs"", ""pcs"", ""pcs"", ""boxes""]","[""pcs"", ""pcs"", ""EA"", ""sets"", ""boxes""]"
L2_E_046,L2_E_046,E,unit_price,"[61.86, 46.8, 14.04, 46.29, 32.34]","[61.86, 46.78, 14.04, 46.29, 2.31]"
L2_E_046,L2_E_046,E,line_amount,"[123.72, 93.56, 561.6, 1157.25, 32.34]","[1608.36, 93.56, 561.6, 1157.25, 32.34]"
L2_E_047,L2_E_047,E,po_number,"""No. P-2026-3345""","""PO-2026-3345"""
L2_E_047,L2_E_047,E,part_number,"[""EV-940"", ""B-830"", ""CN-220""]","[""EV-940"", ""BK-830"", ""CN-220""]"
L2_E_047,L2_E_047,E,quantity,"[33, 1, 17]","[33, 12, 17]"
L2_E_047,L2_E_047,E,unit,"[""pcs"", ""unit"", ""pcs""]","[""sets"", ""units"", ""pcs""]"
L2_E_047,L2_E_047,E,unit_price,"[80.99, 89.5, 25.0]","[80.09, 89.85, 25.85]"
L2_E_047,L2_E_047,E,line_amount,"[2642.97, 1078.2, 425.0]","[2642.97, 1078.2, 439.45]"
L2_E_048,L2_E_048,E,po_number,"""PO-2024-652""","""PO-2024-6452"""
L2_E_048,L2_E_048,E,part_number,"[""DX-940"", ""BK-512"", ""FP-725""]","[""GX-940"", ""BK-512"", ""JQ-410"", ""FT-725""]"
L2_E_048,L2_E_048,E,quantity,"[26, 16, 38]","[26, 16, 9, 38]"
L2_E_048,L2_E_048,E,unit,"[""sets"", ""pcs"", null]","[""sets"", ""pcs"", ""pcs"", ""units""]"
L2_E_048,L2_E_048,E,unit_price,"[91.2, 23.91, 38.04]","[91.2, 23.91, 10.74, 38.04]"
L2_E_048,L2_E_048,E,line_amount,"[2371.2, 382.56, 1445.52]","[2371.2, 382.56, 96.66, 1445.52]"
L2_E_049,L2_E_049,E,po_date,"""2025-08-10""","""2025-08-30"""
L2_E_049,L2_E_049,E,part_number,"[""AX-618"", ""BX-512"", ""DX-830""]","[""AX-618"", ""BK-512"", ""DX-830""]"
L2_E_049,L2_E_049,E,unit,"[""boxes"", null, ""boxes""]","[""boxes"", ""units"", ""boxes""]"
L2_E_050,L2_E_050,E,po_number,"""L2_E_050""","""PO-2026-7427"""
L2_E_050,L2_E_050,E,part_number,"[""V-512"", ""CN-616"", ""V-630"", ""H-512"", ""DX-100""]","[""EV-512"", ""CN-618"", ""EV-830"", ""HM-512"", ""DX-100""]"
L2_E_050,L2_E_050,E,quantity,"[27, 3, 5, 38, 5]","[27, 37, 5, 38, 15]"
L2_E_050,L2_E_050,E,unit,"[""EA"", ""EA"", ""EA"", ""EA"", ""EA""]","[""EA"", ""units"", ""EA"", ""EA"", ""boxes""]"
L2_E_050,L2_E_050,E,unit_price,"[9.04, 40.59, 85.28, 15.48, 23.88]","[9.04, 40.59, 85.28, 15.48, 23.38]"
L2_E_050,L2_E_050,E,line_amount,"[244.08, 1217.47, 426.4, 588.24, 119.4]","[244.08, 1501.83, 426.4, 588.24, 350.7]"
